,feature_id,map_name,database_name,state,similarity,,,,,,,,,,,,,,,,,,,,
1860,600065,Dinuba Unified School District,Dinuba Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1859,600001,Acton-Agua Dulce Unified School District,,CA,0.543478261,,,,,,,,,,,,,,,,,,,,
1858,641280,Walnut Valley Unified School District,Walnut Valley Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1857,634425,San Gabriel Unified School District,,CA,0.651162791,,,,,,,,,,,,,,,,,,,,
1856,631320,Pomona Unified School District,Pomona Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1855,625320,Monrovia Unified School District,,CA,0.65,,,,,,,,,,,,,,,,,,,,
1854,620130,La Cañada Unified School District,La Canada Unified School District,CA,0.842105263,,,,,,,,,,,,,,,,,,,,
1853,615270,Glendora Unified School District,,CA,0.743589744,,,,,,,,,,,,,,,,,,,,
1852,612210,El Segundo Unified School District,,CA,0.595238095,,,,,,,,,,,,,,,,,,,,
1851,611460,Downey Unified School District,Downey Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1850,609620,Compton Unified School District,Compton Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1861,600035,Farmersville Unified School District,Farmersville Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1903,630030,Patterson Joint Unified School District,,CA,0.680851064,,,,,,,,,,,,,,,,,,,,
1875,625470,Montebello Unified School District,,CA,0.642857143,,,,,,,,,,,,,,,,,,,,
1877,629850,Paramount Unified School District,,CA,0.682926829,,,,,,,,,,,,,,,,,,,,
1901,627200,Newman-Crows Landing Unified School District,Newman-Crows Landing Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1900,606870,Calaveras Unified School District,Calaveras Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1899,600021,Sunol Glen Unified School District,Sunol Glen School District,CA,0.722222222,,,,,,,,,,,,,,,,,,,,
1898,600020,Pleasanton Unified School District,,CA,0.642857143,,,,,,,,,,,,,,,,,,,,
1897,600019,Dublin Unified School District,Dublin Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1896,628270,Ojai Unified School District,Ojai Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1895,625690,Moorpark Unified School District,Moorpark Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1894,602450,Amador County Unified School District,,CA,0.695652174,,,,,,,,,,,,,,,,,,,,
1893,622740,Los Banos Unified School District,,CA,0.690476191,,,,,,,,,,,,,,,,,,,,
1892,617220,Hilmar Unified School District,Hilmar Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1891,636450,Shandon Joint Unified School District,,CA,0.711111111,,,,,,,,,,,,,,,,,,,,
1876,629700,Palos Verdes Peninsula Unified School District,Palo Verde Unified School District,CA,0.615384615,,,,,,,,,,,,,,,,,,,,
1890,627590,North Monterey County Unified School District,North Monterey County Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1888,605040,Biggs Unified School District,,CA,0.710526316,,,,,,,,,,,,,,,,,,,,
1887,602010,Alpaugh Unified School District,,CA,0.675675676,,,,,,,,,,,,,,,,,,,,
1886,634800,San Luis Coastal Unified School District,,CA,0.583333333,,,,,,,,,,,,,,,,,,,,
1885,623080,Lucia Mar Unified School District,,CA,0.634146342,,,,,,,,,,,,,,,,,,,,
1884,622110,Livermore Valley Joint Unified School District,,CA,0.578947368,,,,,,,,,,,,,,,,,,,,
1883,616740,Hayward Unified School District,,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
1882,637590,Southern Humboldt Joint Unified School District,,CA,0.622641509,,,,,,,,,,,,,,,,,,,,
1881,629940,Pasadena Unified School District,,CA,0.692307692,,,,,,,,,,,,,,,,,,,,
1880,616325,Hacienda La Puente Unified School District,Hacienda La Puente Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1879,637500,South Pasadena Unified School District,,CA,0.604166667,,,,,,,,,,,,,,,,,,,,
1878,634860,San Marino Unified School District,,CA,0.756097561,,,,,,,,,,,,,,,,,,,,
1889,611730,Durham Unified School District,Durham Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1849,606450,Burbank Unified School District,Burbank Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1959,634170,San Bernardino City Unified School District,San Bernardino City Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1961,632610,Rim of the World Unified School District,,CA,0.553191489,,,,,,,,,,,,,,,,,,,,
2041,600064,Porterville Unified School District,Porterville Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2040,641160,Visalia Unified School District,Visalia Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2039,630330,Piedmont City Unified School District,,CA,0.659090909,,,,,,,,,,,,,,,,,,,,
2038,624030,Martinez Unified School District,Martinez Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2037,614950,Gateway Unified School District,Gateway Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2036,600068,Golden Valley Unified School District,,CA,0.688888889,,,,,,,,,,,,,,,,,,,,
2035,642560,Willits Unified School District,,CA,0.65,,,,,,,,,,,,,,,,,,,,
2034,633720,Round Valley Unified School District,,CA,0.704545455,,,,,,,,,,,,,,,,,,,,
2033,614070,Fort Bragg Unified School District,,CA,0.604651163,,,,,,,,,,,,,,,,,,,,
2032,609665,Leggett Valley Unified School District,,CA,0.680851064,,,,,,,,,,,,,,,,,,,,
2031,601331,Trinity Alps Unified School District,,CA,0.627906977,,,,,,,,,,,,,,,,,,,,
2042,600026,El Tejon Unified School District,,CA,0.675,,,,,,,,,,,,,,,,,,,,
2030,601332,Twin Rivers Unified School District,Twin Rivers Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2028,636840,Simi Valley Unified School District,Simi Valley Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2027,609640,Conejo Valley Unified School District,Conejo Valley Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2026,634710,San Lorenzo Unified School District,,CA,0.690476191,,,,,,,,,,,,,,,,,,,,
2025,636970,Snowline Joint Unified School District,Snowline Joint Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2024,621000,Las Virgenes Unified School District,Las Virgenes Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2023,605610,Bonita Unified School District,Bonita Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2022,608760,Claremont Unified School District,Claremont Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2021,608190,Charter Oak Unified School District,,CA,0.619047619,,,,,,,,,,,,,,,,,,,,
2020,642000,West Covina Unified School District,West Covina Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2019,610260,Culver City Unified School District,Culver City Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2018,623160,Lynwood Unified School District,Lynwood Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2029,600160,Yosemite Unified School District,,CA,0.615384615,,,,,,,,,,,,,,,,,,,,
2017,633750,Rowland Unified School District,Rowland Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2043,637200,Sonoma Valley Unified School District,Sonoma Valley Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2045,626490,Muroc Joint Unified School District,Muroc Joint Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2069,601339,Hamilton Unified School District,,CA,0.675,,,,,,,,,,,,,,,,,,,,
2068,604440,Bellflower Unified School District,,CA,0.619047619,,,,,,,,,,,,,,,,,,,,
2067,635130,San Ramon Valley Unified School District,,CA,0.680851064,,,,,,,,,,,,,,,,,,,,
2066,602970,Arcadia Unified School District,Arcadia Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2065,638980,Temple City Unified School District,Temple City Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2064,609940,Cotati-Rohnert Park Unified School District,Cotati-Rohnert Park Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2063,600034,Windsor Unified School District,Windsor Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2062,632550,West Contra Costa Unified School District,West Contra Costa Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2061,630600,Pittsburg Unified School District,,CA,0.609756098,,,,,,,,,,,,,,,,,,,,
2060,618990,John Swett Unified School District,John Swett Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2059,602850,Antioch Unified School District,,CA,0.675675676,,,,,,,,,,,,,,,,,,,,
2044,623820,Maricopa Unified School District,,CA,,,,,,,,,,,,,,,,,,,,,
2058,609850,Corona-Norco Unified School District,Corona Norco Unified School District,CA,0.853658537,,,,,,,,,,,,,,,,,,,,
2056,634440,San Jacinto Unified School District,San Jacinto Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2055,611110,Desert Sands Unified School District,Desert Sands Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2054,615150,Geyserville Unified School District,,CA,0.720930233,,,,,,,,,,,,,,,,,,,,
2053,608970,Cloverdale Unified School District,Cloverdale Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2052,605240,Black Oak Mine Unified School District,Black Oak Mine School District,CA,0.756097561,,,,,,,,,,,,,,,,,,,,
2051,620640,Lake Tahoe Unified School District,,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
2050,600048,Paso Robles Joint Unified School District,Paso Robles Joint Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2049,600049,Coast Unified School District,,CA,0.684210526,,,,,,,,,,,,,,,,,,,,
2048,639000,Templeton Unified School District,Templeton Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2047,603300,Atascadero Unified School District,Atascadero Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2046,638880,Tehachapi Unified School District,Tehachapi Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2057,629550,Palm Springs Unified School District,Palm Springs Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1960,600016,Upland Unified School District,Upland Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2016,627690,Norwalk-La Mirada Unified School District,,CA,0.56,,,,,,,,,,,,,,,,,,,,
2014,639420,Torrance Unified School District,,CA,0.625,,,,,,,,,,,,,,,,,,,,
1985,626910,New Haven Unified School District,New Haven Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1984,614400,Fremont Unified School District,Fremont Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1983,631170,Plumas Unified School District,Plumas Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1982,638770,Tahoe-Truckee Unified School District,,CA,0.555555556,,,,,,,,,,,,,,,,,,,,
1981,628050,Oakland Unified School District,Oakland Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1980,626640,Napa Valley Unified School District,Napa Valley Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1979,622410,Lompoc Unified School District,,CA,0.648648649,,,,,,,,,,,,,,,,,,,,
1978,600018,Mountain Valley Unified School District,Mountain Valley Unifed School District,CA,0.88372093,,,,,,,,,,,,,,,,,,,,
1977,634320,San Diego City Unified School District,San Diego Unified School District,CA,0.825,,,,,,,,,,,,,,,,,,,,
1976,631530,Poway Unified School District,Poway Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1975,628250,Oceanside Unified School District,,CA,0.625,,,,,,,,,,,,,,,,,,,,
1986,600063,Waterford Unified School District,Waterford Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1974,600069,Valley Center-Pauma Unified School District,,CA,0.555555556,,,,,,,,,,,,,,,,,,,,
1972,635430,Santa Clara Unified School District,Santa Clara Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1971,625830,Morgan Hill Unified School District,Morgan Hill Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1970,699997,School District Not Defined,,CA,,,,,,,,,,,,,,,,,,,,,
1969,629610,Palo Alto Unified School District,Palo Alto Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1968,615180,Gilroy Unified School District,Gilroy Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1967,611870,Eastern Sierra Unified School District,,CA,0.714285714,,,,,,,,,,,,,,,,,,,,
1966,613890,Folsom-Cordova Unified School District,Folsom Cordova Unified School District,CA,0.860465116,,,,,,,,,,,,,,,,,,,,
1965,622050,Live Oak Unified School District,,CA,0.658536585,,,,,,,,,,,,,,,,,,,,
1964,600015,Lucerne Valley Unified School District,,CA,0.695652174,,,,,,,,,,,,,,,,,,,,
1963,609390,Colton Joint Unified School District,Colton Joint Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1962,643560,Yucaipa-Calimesa Joint Unified School District,,CA,0.6,,,,,,,,,,,,,,,,,,,,
1973,634590,San Jose Unified School District,San Jose Elementary School,CA,0.7,,,,,,,,,,,,,,,,,,,,
2015,600153,Alhambra Unified School District,Alhambra Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1987,633110,River Delta Joint Unified School District,,CA,0.714285714,,,,,,,,,,,,,,,,,,,,
1989,639630,Travis Unified School District,Travis Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2013,635700,Santa Monica-Malibu Unified School District,,CA,0.6,,,,,,,,,,,,,,,,,,,,
2012,615240,Glendale Unified School District,Glendale Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2011,618390,Inglewood Unified School District,Inglewood Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2010,622710,Los Angeles Unified School District,Los Angeles Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2009,601410,Lammersville Joint Unified School District,Lammersville Unified School District,CA,0.822222222,,,,,,,,,,,,,,,,,,,,
2008,634410,San Francisco Unified School District,South San Francisco Unified School District,CA,0.826086957,,,,,,,,,,,,,,,,,,,,
2007,636670,Shoreline Unified School District,,CA,0.675,,,,,,,,,,,,,,,,,,,,
2006,627720,Novato Unified School District,,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
2005,600013,Rocklin Unified School District,Rocklin Academy Charter Schools,CA,0.710526316,,,,,,,,,,,,,,,,,,,,
2004,640590,Vacaville Unified School District,Vacaville Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2003,611280,Dixon Unified School District,Dixon Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1988,610620,Davis Joint Unified School District,,CA,0.704545455,,,,,,,,,,,,,,,,,,,,
2002,642140,Western Placer Unified School District,Western Placer Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2000,631400,Potter Valley Community Unified School District,,CA,0.6,,,,,,,,,,,,,,,,,,,,
1999,640300,Ukiah Unified School District,Ukiah Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1998,624480,Mendocino Unified School District,,CA,0.619047619,,,,,,,,,,,,,,,,,,,,
1997,602730,Anderson Valley Unified School District,,CA,0.680851064,,,,,,,,,,,,,,,,,,,,
1996,623530,Mammoth Unified School District,,CA,0.65,,,,,,,,,,,,,,,,,,,,
1995,613360,Fairfield-Suisun Unified School District,Fairfield-Suisun Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1994,604620,Benicia Unified School District,,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
1993,611040,Denair Unified School District,,CA,0.657894737,,,,,,,,,,,,,,,,,,,,
1992,634740,San Lorenzo Valley Unified School District,,CA,0.693877551,,,,,,,,,,,,,,,,,,,,
1991,608130,Ceres Unified School District,Ceres Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1990,640740,Vallejo City Unified School District,Vallejo City Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
2001,642580,Laytonville Unified School District,,CA,0.704545455,,,,,,,,,,,,,,,,,,,,
1624,614340,Franklin Elementary School District,,CA,0.636363636,,,,,,,,,,,,,,,,,,,,
1848,604830,Beverly Hills Unified School District,Beverly Hills Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1846,601620,ABC Unified School District,ABC Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1705,627450,Norris Elementary School District,,CA,0.794871795,,,,,,,,,,,,,,,,,,,,
1704,624780,Midway Elementary School District,,CA,0.7,,,,,,,,,,,,,,,,,,,,
1703,642630,Willow Grove Union Elementary School District,,CA,0.641509434,,,,,,,,,,,,,,,,,,,,
1702,639690,Tres Pinos Union Elementary School District,,CA,0.634615385,,,,,,,,,,,,,,,,,,,,
1701,637650,Southside Elementary School District,,CA,0.613636364,,,,,,,,,,,,,,,,,,,,
1700,629770,Panoche Elementary School District,,CA,0.651162791,,,,,,,,,,,,,,,,,,,,
1699,627480,North County Joint Union Elementary School District,,CA,0.55,,,,,,,,,,,,,,,,,,,,
1698,618810,Jefferson Elementary School District,"Jefferson Elementary School District, San Mateo County",CA,,,,,,,,,,,,,,,,,,,,,
1697,617340,Hollister School District,,CA,0.606060606,,,,,,,,,,,,,,,,,,,,
1696,608640,Cienega Union Elementary School District,,CA,0.68,,,,,,,,,,,,,,,,,,,,
1695,601980,Allensworth Elementary School District,,CA,0.586956522,,,,,,,,,,,,,,,,,,,,
1706,631350,Pond Union Elementary School District,,CA,0.717391304,,,,,,,,,,,,,,,,,,,,
1694,631920,Raymond-Knowles Union Elementary School District,,CA,0.578947368,,,,,,,,,,,,,,,,,,,,
1692,607140,Cambrian Elementary School District,Cambrian School District,CA,0.657894737,,,,,,,,,,,,,,,,,,,,
1691,626400,Mount Pleasant Elementary School District,Mt. Pleasant Elementary School District,CA,0.804347826,,,,,,,,,,,,,,,,,,,,
1690,604800,Berryessa Union Elementary School District,Berryessa Union School District,CA,0.711111111,,,,,,,,,,,,,,,,,,,,
1689,628680,Orchard Elementary School District,,CA,0.642857143,,,,,,,,,,,,,,,,,,,,
1688,613140,Evergreen Elementary School District,Evergreen Union School District,CA,0.659090909,,,,,,,,,,,,,,,,,,,,
1687,627810,Oak Grove Elementary School District,Oak Grove School District,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
1686,640320,Union Elementary School District,,CA,0.761904762,,,,,,,,,,,,,,,,,,,,
1685,625770,Moreland School District,Moreland School District,CA,1,,,,,,,,,,,,,,,,,,,,
1684,614370,Franklin-McKinley Elementary School District,Franklin-McKinley School District,CA,0.760869565,,,,,,,,,,,,,,,,,,,,
1683,638460,Sunnyvale Elementary School District,,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
1682,626280,Mountain View Whisman Elementary School District,Mountain View Whisman School District,CA,0.76,,,,,,,,,,,,,,,,,,,,
1693,623130,Luther Burbank Elementary School District,Luther Burbank Elementary School,CA,0.711111111,,,,,,,,,,,,,,,,,,,,
1681,620700,Lakeside Joint Elementary School District,Lakeside Union School District,CA,0.622641509,,,,,,,,,,,,,,,,,,,,
1707,642750,Wilmar Union Elementary School District,,CA,0.723404255,,,,,,,,,,,,,,,,,,,,
1709,603000,Arcata Elementary School District,,CA,0.658536585,,,,,,,,,,,,,,,,,,,,
1733,622860,Los Molinos Unified School District,Unified School District of Los Molinos,CA,0.659090909,,,,,,,,,,,,,,,,,,,,
1732,600045,Orland Joint Unified School District,,CA,0.666666667,,,,,,,,,,,,,,,,,,,,
1731,625230,Mojave Unified School District,Mojave Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1730,636800,Sierra Sands Unified School District,Sierra Unified School District,CA,0.794871795,,,,,,,,,,,,,,,,,,,,
1729,624230,McFarland Unified School District,,CA,0.717948718,,,,,,,,,,,,,,,,,,,,
1728,624750,Middletown Unified School District,,CA,0.613636364,,,,,,,,,,,,,,,,,,,,
1727,620670,Lakeport Unified School District,Lakeport Unified School District,CA,1,,,,,,,,,,,,,,,,,,,,
1726,642710,Willows Unified School District,,CA,0.65,,,,,,,,,,,,,,,,,,,,
